[ 2016-05-30T22:30:21+08:00 ] ::1 /pachong/index.php/Home/Index/createDB
INFO: [ app_init ] --START--
INFO: Run Behavior\BuildLiteBehavior [ RunTime:0.000023s ]
INFO: [ app_init ] --END-- [ RunTime:0.000599s ]
INFO: [ app_begin ] --START--
INFO: Run Behavior\ReadHtmlCacheBehavior [ RunTime:0.001149s ]
INFO: [ app_begin ] --END-- [ RunTime:0.001328s ]
NOTIC: [2] DOMDocument::loadHTML(): input conversion failed due to input error, bytes 0x95 0x4E 0xD0 0xCB C:\wamp\www\pachong\ThinkPHP\Library\QL\phpQuery.php 第 328 行.
NOTIC: [2] DOMDocument::loadHTML(): input conversion failed due to input error, bytes 0x95 0x4E 0xD0 0xCB C:\wamp\www\pachong\ThinkPHP\Library\QL\phpQuery.php 第 328 行.
NOTIC: [2] DOMDocument::loadHTML(): htmlCheckEncoding: encoder error in Entity, line: 5 C:\wamp\www\pachong\ThinkPHP\Library\QL\phpQuery.php 第 328 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601226','华电重工') [ RunTime:0.0051s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601231','环旭电子') [ RunTime:0.0087s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601233','桐昆股份') [ RunTime:0.0030s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601238','广汽集团') [ RunTime:0.0087s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601258','庞大集团') [ RunTime:0.0086s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601268','*ST二重') [ RunTime:0.0027s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601288','农业银行') [ RunTime:0.0031s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601299','中国北车') [ RunTime:0.0089s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601311','骆驼股份') [ RunTime:0.0029s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601313','江南嘉捷') [ RunTime:0.0086s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601318','中国平安') [ RunTime:0.0086s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601328','交通银行') [ RunTime:0.0030s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601333','广深铁路') [ RunTime:0.0037s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601336','新华保险') [ RunTime:0.0089s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601339','百隆东方') [ RunTime:0.0032s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601368','绿城水务') [ RunTime:0.0086s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601369','陕鼓动力') [ RunTime:0.0085s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601377','兴业证券') [ RunTime:0.0033s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601388','怡球资源') [ RunTime:0.0034s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601390','中国中铁') [ RunTime:0.0084s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601398','工商银行') [ RunTime:0.0088s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601515','东风股份') [ RunTime:0.0032s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601518','吉林高速') [ RunTime:0.0095s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601519','大智慧') [ RunTime:0.0030s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601555','东吴证券') [ RunTime:0.0030s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601558','华锐风电') [ RunTime:0.0087s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601566','九牧王') [ RunTime:0.0274s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601567','三星医疗') [ RunTime:0.0109s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601579','会稽山') [ RunTime:0.0089s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601588','北辰实业') [ RunTime:0.0033s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601599','鹿港科技') [ RunTime:0.0088s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601600','中国铝业') [ RunTime:0.0146s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601601','中国太保') [ RunTime:0.0077s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601607','上海医药') [ RunTime:0.0056s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601608','中信重工') [ RunTime:0.0092s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601611','中国核建') [ RunTime:0.0030s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601616','广电电气') [ RunTime:0.0286s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601618','中国中冶') [ RunTime:0.0444s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601628','中国人寿') [ RunTime:0.0200s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
SQL: INSERT INTO `stock_id_tbl` (`STOCK_ID`,`STOCK_NAME`) VALUES ('601633','XD长城汽') [ RunTime:0.0114s ]
NOTIC: [8] Use of undefined constant STOCK_ID - assumed 'STOCK_ID' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant code - assumed 'code' C:\wamp\www\pachong\Application\Common\Common\function.php 第 92 行.
NOTIC: [8] Use of undefined constant STOCK_NAME - assumed 'STOCK_NAME' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' C:\wamp\www\pachong\Application\Common\Common\function.php 第 93 行.
